time,score,sentiment,sadness,joy,fear,disgust,anger
2019-06-03 14:29:54,1,0.525569,0.182167,0.627286,0.054096,0.02865,0.144986
2019-06-11 23:27:03,30,0.973236,0.011318,0.938528,0.040945,0.00645,0.003745
2019-06-08 17:53:15,106,0.0,0.119757,0.068299,0.020299,0.00306,0.069343
2019-05-07 16:45:35,289,0.0,0.173547,0.054927,0.051455,0.119233,0.087905
2019-05-07 18:29:59,102,0.9518,0.210349,0.22365,0.01124,0.025419,0.07441
2019-05-07 12:18:20,36,0.529729,0.068943,0.856532,0.01574,0.007672,0.064638
2019-05-24 03:05:43,0,-0.378395,0.585399,0.536362,0.108532,0.044464,0.168747
2019-05-10 03:52:28,44,0.975785,0.098184,0.732518,0.06074,0.047421,0.063643
2019-06-06 10:00:12,25,0.0,0.092846,0.454699,0.07327,0.101139,0.067145
2019-06-01 01:10:16,10,0.64291,0.162673,0.608286,0.071151,0.061388,0.060615
2019-05-21 07:15:11,25,0.0,0.177989,0.065706,0.07289,0.015017,0.085889
2019-06-14 21:45:22,1,0.335829,0.226498,0.589606,0.095128,0.048077,0.068993
2019-06-18 02:47:54,58,0.0,0.209018,0.166194,0.054125,0.162405,0.336943
2019-06-16 04:46:19,24,-0.364477,0.471915,0.466423,0.059335,0.039543,0.142191
2019-05-08 13:24:58,27,0.0,0.072109,0.329526,0.118919,0.083121,0.359334
2019-05-12 16:19:55,27,0.467105,0.333692,0.453426,0.176394,0.082577,0.023074
2019-05-09 20:33:52,128,0.378337,0.60509,0.572975,0.099625,0.063925,0.419797
2019-05-28 16:26:33,7,-0.509542,0.489851,0.108906,0.126178,0.034686,0.122517
2019-05-08 20:56:08,12,-0.374487,0.129871,0.587077,0.073305,0.042376,0.099311
2019-06-07 22:16:13,12,0.0,0.125861,0.029467,0.038588,0.012345,0.16532
2019-05-07 18:39:09,7,0.492447,0.147031,0.533463,0.053931,0.025689,0.146176
2019-06-19 17:08:40,3,-0.423028,0.518101,0.47232,0.099029,0.055507,0.676218
2019-06-01 13:26:27,0,-0.481028,0.148155,0.607353,0.095628,0.043458,0.113648
2019-05-21 05:29:44,17,0.0,0.289609,0.105927,0.070561,0.006844,0.087477
2019-06-12 11:58:52,2,0.501757,0.162105,0.671667,0.100537,0.058426,0.11511
2019-05-13 08:57:01,41,0.996258,0.016307,0.953624,0.008868,0.009801,0.005292
2019-05-08 02:39:54,84,0.50862,0.155485,0.657247,0.078586,0.049511,0.110359
2019-05-12 02:52:34,9,0.278741,0.130111,0.13584,0.021874,0.029225,0.0341
2019-05-08 17:21:43,24,-0.31522,0.233568,0.590972,0.07113,0.02377,0.536374
2019-05-22 11:23:58,45,0.0,0.349638,0.188049,0.113857,0.229688,0.134478
2019-06-08 23:41:54,23,0.0,0.080632,0.321185,0.02432,0.054883,0.042957
2019-05-06 18:35:18,80,-0.9837,0.078157,0.050649,0.94421,0.010783,0.014476
2019-06-08 04:57:42,88,0.392155,0.098248,0.436831,0.322712,0.04776,0.038766
